,Ticker,close,date,num of weeks,open,volume,Market Cap,rebound
3167,AIN,6.08,20090313,1,5.1,578575,2015720000,1
3168,AIN,6.08,20090313,1,5.1,578575,2015720000,1
3169,AIN,6.08,20090313,26,5.1,578575,2015720000,0
3170,AIN,15.38,20081128,1,12.1,210275,2015720000,1
3171,AIN,11.88,20081121,26,13.07,330025,2015720000,0
3172,AIN,32.65,20080808,4,28.54,508925,2015720000,1
3173,AIN,35.95,20080320,26,32.7,253250,2015720000,0
3174,OC,45.53,20151030,6,46.04,7962349,10719178424,1
3175,OC,33.18,20120824,4,31.7,9985700,10719178424,1
3176,OC,29.16,20111202,7,26.94,7577600,10719178424,1
3177,OC,32.93,20120120,17,32.11,5570800,10719178424,1
3178,OC,37.48,20110218,5,34.29,11503700,10719178424,1
3179,OC,27.15,20100409,6,26.2,6623900,10719178424,1
3180,OC,27.15,20100409,11,26.2,6623900,10719178424,1
3181,OC,24.04,20091120,1,24.0,5874300,10719178424,1
3182,OC,6.99,20090313,1,5.33,5185900,10719178424,1
3183,OC,15.95,20081128,1,12.73,3449400,10719178424,1
3184,OC,19.57,20081010,1,20.99,5614700,10719178424,1
3185,IIPR,19.32,20171013,12,18.99,212560,99526672,1
3186,BIP,40.15,20160318,1,39.34,944173,11797153346,1
3187,BIP,13.53,20090508,2,13.2,466757,11797153346,1
3188,BIP,13.7,20081017,1,12.0,396800,11797153346,1
3189,BIP,13.7,20081017,1,12.0,396800,11797153346,1
3190,BIP,13.7,20081017,1,12.0,396800,11797153346,1
3191,BIP,14.0,20081024,26,14.0,324563,11797153346,0
3192,BIP,40.15,20160318,1,39.34,944173,11797153346,1
3193,CFR,73.24,20150717,2,75.8,2451477,6443409727,1
3194,CFR,73.24,20150717,17,75.8,2451477,6443409727,1
3195,HCI,48.11,20170310,7,48.65,581576,344715988,1
3196,HCI,44.24,20151023,3,39.7,866048,344715988,1
3197,HCI,46.6,20141017,22,44.28,912873,344715988,1
3198,HCI,41.66,20130927,3,36.67,1099800,344715988,1
3199,HCI,9.5,20120120,2,8.45,139683,344715988,1
3200,HCI,9.5,20120120,15,8.45,139683,344715988,1
3201,HCI,5.4,20081017,1,4.99,60900,344715988,1
3202,HCN,67.93,20150814,9,68.12,14169198,21973271021,1
3203,HCN,42.14,20091106,9,44.54,12128300,21973271021,1
3204,HCN,40.66,20081226,5,39.55,5671900,21973271021,1
3205,HCN,67.93,20150814,1,68.12,14169198,21973271021,1
3206,AKR,11.94,20090403,2,10.24,1798400,2138684084,1
3207,AKR,11.29,20090313,1,8.75,1444600,2138684084,1
3208,AKR,13.98,20081128,1,10.78,1457700,2138684084,1
3209,AKR,13.98,20081128,1,10.78,1457700,2138684084,1
3210,AKR,10.04,20090227,26,9.52,2629800,2138684084,0
3211,DCM,15.27,20081017,1,13.09,3152855,91206893779,1
3212,DCM,16.24,20080801,6,15.52,1063958,91206893779,1
3213,RCL,91.19,20150807,9,90.35,12046263,27553247865,1
3214,RCL,67.97,20141031,2,63.9,11573305,27553247865,1
3215,RCL,51.8,20140411,1,54.43,9215900,27553247865,1
3216,RCL,28.12,20100723,3,23.86,23906700,27553247865,1
3217,RCL,29.81,20100305,3,28.3,11892000,27553247865,1
3218,RCL,29.81,20100305,4,28.3,11892000,27553247865,1
3219,RCL,16.63,20090724,2,14.09,26719000,27553247865,1
3220,RCL,7.37,20090313,1,5.74,22158700,27553247865,1
3221,RCL,7.37,20090313,1,5.74,22158700,27553247865,1
3222,RCL,9.42,20081128,1,7.43,26809300,27553247865,1
3223,RCL,24.11,20080718,1,20.23,18255900,27553247865,1
3224,RCL,19.13,20081003,26,20.73,16637200,27553247865,0
3225,TREC,4.691,20111104,3,4.19,73200,350280000,1
3226,TREC,4.27,20111021,3,3.72,53900,350280000,1
3227,TREC,4.5,20110916,5,3.9392,92000,350280000,1
3228,TREC,4.18,20110715,26,4.28,39500,350280000,0
3229,TREC,4.18,20110715,26,4.28,39500,350280000,0
3230,TREC,3.92,20101223,1,3.5,91700,350280000,1
3231,TREC,2.62,20101015,8,2.4408,39700,350280000,1
3232,TREC,3.13,20100219,2,2.57,129700,350280000,1
3233,TREC,2.6,20100212,5,2.48,179900,350280000,1
3234,TREC,2.8501,20090529,1,2.32,96400,350280000,1
3235,TREC,1.05,20090320,2,0.99,44300,350280000,1
3236,TREC,0.69,20081212,1,0.49,415900,350280000,1
3237,TREC,0.69,20081212,1,0.49,415900,350280000,1
3238,TREC,0.8899,20081128,1,0.7499,186800,350280000,1
3239,TREC,0.67,20081121,26,1.01,176100,350280000,0
3240,EXPR,6.56,20170825,1,5.7,33970295,590050167,1
3241,EXPR,6.12,20170908,26,6.67,6822057,590050167,0
3242,EXPR,7.6,20170519,26,8.22,11335743,590050167,0
3243,EXPR,13.35,20161111,11,12.34,13588902,590050167,1
3244,EXPR,13.01,20161007,26,11.84,13032897,590050167,0
3245,EXPR,18.5,20160304,4,17.19,10488981,590050167,1
3246,EXPR,17.34,20140829,2,14.45,12908500,590050167,1
3247,EXPR,16.45,20140613,2,13.81,17481000,590050167,1
3248,EXPR,13.97,20140815,26,14.49,6049500,590050167,0
3249,EXPR,14.64,20140417,26,15.24,6109400,590050167,0
3250,EXPR,21.87,20130607,1,21.8,7688800,590050167,1
3251,EXPR,21.87,20130607,11,21.8,7688800,590050167,1
3252,EXPR,25.56,20120309,4,24.2,8133700,590050167,1
3253,EXPR,21.6,20120120,9,20.53,4856900,590050167,1
3254,EXPR,16.95,20100618,2,15.7,1559300,590050167,1
3255,LKSD,23.85,20161014,1,23.68,5096377,512571083,1
3256,SCD,7.6,20081226,5,7.01,639783,260038952,1
3257,SCD,8.9,20081017,1,7.9,568250,260038952,1
3258,CTS,10.6,20120914,7,10.24,605500,874478678,1
3259,CTS,10.43,20120413,5,10.09,530800,874478678,1
3260,CTS,9.22,20100319,5,8.12,1252600,874478678,1
3261,CTS,9.22,20100319,7,8.12,1252600,874478678,1
3262,CTS,9.39,20091106,2,9.05,881100,874478678,1
3263,CTS,5.15,20090424,3,4.75,1508300,874478678,1
3264,CTS,2.99,20090313,1,2.23,776700,874478678,1
3265,CTS,4.62,20090409,8,4.36,678800,874478678,1
3266,CTS,5.53,20081128,1,4.82,887700,874478678,1
3267,CTS,3.15,20090227,26,4.11,830800,874478678,0
3268,RLI,85.78,20130719,1,83.31,366100,2636540287,1
3269,RLI,60.91,20101210,23,58.27,2480200,2636540287,1
3270,WTM,270.0,20081128,1,215.0,224400,3177125430,1
3271,WTM,344.5,20081031,3,302.53,145200,3177125430,1
3272,CRH,19.22,20101105,10,17.64,1321564,32062934615,1
3273,CRH,18.71,20120106,26,20.26,1645441,32062934615,0
3274,CRH,28.94,20100423,8,26.43,1340420,32062934615,1
3275,CRH,25.83,20090814,6,24.84,393537,32062934615,1
3276,CRH,21.93,20081031,1,17.77,2859863,32062934615,1
3277,CRH,24.55,20090501,8,22.47,1061160,32062934615,1
3278,CRH,26.41,20080829,26,25.5,664678,32062934615,0
3279,CRH,40.5,20080201,3,37.51,656780,32062934615,1
3280,WPP,51.84,20100401,8,50.42,393500,24209995277,1
3281,WPP,32.31,20090403,5,26.52,621100,24209995277,1
3282,WPP,30.41,20081219,2,28.34,2090200,24209995277,1
3283,WPP,30.12,20090102,26,28.82,537600,24209995277,0
3284,TIF,69.01,20110826,1,58.95,19982400,13655601701,1
3285,TIF,66.92,20110421,5,64.13,7597100,13655601701,1
3286,TIF,45.94,20100305,4,44.5,7553800,13655601701,1
3287,TIF,20.23,20090320,2,19.94,15787400,13655601701,1
3288,TIF,23.7,20081205,2,19.19,22625600,13655601701,1
3289,TIF,23.7,20081205,2,19.19,22625600,13655601701,1
3290,TIF,27.45,20081031,1,22.47,15948100,13655601701,1
3291,TIF,42.32,20091218,1,42.38,8319900,13655601701,1
3292,EFR,8.33,20090102,3,7.7,862961,528404808,1
3293,EFR,13.45,20091106,16,13.01,453339,528404808,1
3294,EFR,8.48,20090227,26,7.94,1484269,528404808,0
3295,EFR,14.97,20080530,26,14.97,402758,528404808,0
3296,GTT,14.79,20160226,3,14.44,1014733,1872915672,1
3297,GTT,18.22,20160304,5,14.86,1630061,1872915672,1
3298,GTT,17.06,20151231,26,18.45,753523,1872915672,0
3299,GTT,24.11,20150626,5,23.21,1611578,1872915672,1
3300,GTT,22.03,20150529,6,20.01,509922,1872915672,1
3301,GTT,8.86,20140117,1,7.15,307900,1872915672,1
3302,GTT,6.24,20131206,4,5.21,206100,1872915672,1
3303,GTT,3.4,20130201,2,2.78,31900,1872915672,1
3304,GTT,1.2,20110421,1,1.01,3600,1872915672,1
3305,GTT,1.2,20110421,1,1.01,3600,1872915672,1
3306,GTT,1.05,20101029,5,1.0,7000,1872915672,1
3307,GTT,1.1,20100827,2,0.95,20600,1872915672,1
3308,GTT,1.2,20100219,1,1.1,19800,1872915672,1
3309,GTT,1.0,20091204,3,0.9,3100,1872915672,1
3310,GTT,1.1,20091016,3,0.95,2700,1872915672,1
3311,GTT,1.1,20091016,3,0.95,2700,1872915672,1
3312,GTT,0.6,20090508,1,0.5,4700,1872915672,1
3313,GTT,0.42,20081226,1,0.31,5500,1872915672,1
3314,GTT,0.35,20081121,1,0.295,739800,1872915672,1
3315,GTT,0.45,20080822,1,0.33,536700,1872915672,1
3316,GTT,0.49,20080404,1,0.35,141600,1872915672,1
3317,GTT,0.43,20080320,1,0.38,91400,1872915672,1
3318,GPC,38.44,20081205,26,37.73,7775400,15266863338,0
3319,DRH,13.75,20150717,2,13.44,5995878,2351583424,1
3320,DRH,13.75,20150717,6,13.44,5995878,2351583424,1
3321,DRH,9.84,20100806,5,9.47,9026500,2351583424,1
3322,DRH,9.34,20100319,6,9.07,5731400,2351583424,1
3323,DRH,3.72,20081128,1,2.93,9154100,2351583424,1
3324,DRH,3.72,20081128,1,2.93,9154100,2351583424,1
3325,DRH,3.72,20081128,1,2.93,9154100,2351583424,1
3326,DRH,4.77,20081205,3,3.57,17978500,2351583424,1
3327,DRH,9.21,20080829,26,8.95,8333500,2351583424,0
3328,VG,6.65,20160923,2,6.36,16640171,2474223585,1
3329,VG,4.56,20160527,2,4.23,10649195,2474223585,1
3330,VG,5.43,20160617,12,4.61,18910994,2474223585,1
3331,VG,4.52,20160603,26,4.55,7452128,2474223585,0
3332,VG,4.89,20150612,1,4.94,4750682,2474223585,1
3333,VG,2.01,20120629,5,1.87,7809600,2474223585,1
3334,VG,2.58,20111202,1,2.36,9602400,2474223585,1
3335,VG,3.04,20111021,2,2.92,7443400,2474223585,1
3336,VG,4.78,20110708,3,4.57,7025900,2474223585,1
3337,VG,2.78,20110107,1,2.25,29501200,2474223585,1
3338,VG,1.59,20100416,3,1.45,25166700,2474223585,1
3339,VG,1.59,20100108,3,1.41,15978100,2474223585,1
3340,VG,0.4095,20090724,1,0.349,4518700,2474223585,1
3341,VG,0.41,20090403,5,0.39,1229000,2474223585,1
3342,VG,0.34,20090626,26,0.45,8026200,2474223585,0
3343,VG,0.82,20081017,1,0.71,2150200,2474223585,1
3344,VG,1.48,20080829,1,1.24,1553900,2474223585,1
3345,VG,1.08,20080926,26,1.26,1858500,2474223585,0
3346,VG,1.8,20080620,26,1.85,1350000,2474223585,0
3347,ENLC,22.49,20150904,26,23.54,1008550,3476356095,0
3348,ENLC,14.36,20120316,13,13.86,1310500,3476356095,1
3349,ENLC,11.33,20110902,2,9.93,8344200,3476356095,1
3350,ENLC,10.94,20110527,2,9.19,4010900,3476356095,1
3351,ENLC,9.75,20110218,4,8.64,2898300,3476356095,1
3352,ENLC,7.74,20100730,4,6.48,3984900,3476356095,1
3353,ENLC,6.05,20091231,2,5.85,3900700,3476356095,1
3354,ENLC,5.0,20091218,1,4.29,5217300,3476356095,1
3355,ENLC,3.87,20090731,3,3.65,1806900,3476356095,1
3356,ENLC,3.87,20090731,3,3.65,1806900,3476356095,1
3357,ENLC,1.77,20090313,1,0.9,6000900,3476356095,1
3358,ENLC,1.77,20090313,1,0.9,6000900,3476356095,1
3359,ENLC,1.77,20090313,1,0.9,6000900,3476356095,1
3360,ENLC,4.15,20081128,1,2.84,2911500,3476356095,1
3361,ENLC,23.21,20151009,1,20.18,2340412,3476356095,1
3362,EDN,13.32,20150227,1,11.45,564861,2668124271,1
3363,EDN,11.34,20150220,4,10.77,96531,2668124271,1
3364,EDN,10.76,20150213,6,10.12,156789,2668124271,1
3365,EDN,11.6,20141024,2,11.15,401935,2668124271,1
3366,EDN,7.39,20140404,2,7.0,440940,2668124271,1
3367,EDN,6.11,20140221,4,6.34,318378,2668124271,1
3368,EDN,2.45,20130906,4,2.29,101020,2668124271,1
3369,EDN,2.21,20130830,6,2.05,22125,2668124271,1
3370,EDN,2.33,20130517,2,2.09,45305,2668124271,1
3371,EDN,2.48,20130111,3,2.01,181264,2668124271,1
3372,EDN,2.48,20130111,3,2.01,181264,2668124271,1
3373,EDN,2.3,20120706,1,1.98,8560,2668124271,1
3374,EDN,2.3,20120706,1,1.98,8560,2668124271,1
3375,EDN,2.7,20120511,1,2.26,260168,2668124271,1
3376,EDN,6.9,20120106,1,5.38,16868,2668124271,1
3377,EDN,8.4,20111028,6,7.95,33485,2668124271,1
3378,EDN,9.95,20110624,3,9.56,42365,2668124271,1
3379,EDN,8.59,20101008,3,7.92,175854,2668124271,1
3380,EDN,7.87,20101001,5,6.98,263696,2668124271,1
3381,EDN,4.12,20090417,9,3.8,101400,2668124271,1
3382,EDN,4.18,20081128,5,3.6,418419,2668124271,1
3383,EDN,4.39,20090130,26,4.48,17290,2668124271,0
3384,EDN,10.8,20080718,1,9.34,834052,2668124271,1
3385,EDN,13.16,20080725,4,10.96,1014873,2668124271,1
3386,EDN,18.27,20080314,26,19.13,825300,2668124271,0
3387,DST,119.18,20170303,26,119.45,1060557,4954448680,0
3388,DST,124.06,20170421,17,121.49,1127453,4954448680,1
3389,DST,122.46,20150612,13,118.63,753975,4954448680,1
3390,DST,96.53,20150123,14,95.74,647382,4954448680,1
3391,DST,46.81,20090807,3,44.51,2504200,4954448680,1
3392,DST,41.25,20081017,1,43.19,3803700,4954448680,1
3393,NCLH,49.635,20160226,2,42.98,17847234,13563903524,1
3394,RLGY,33.77,20170714,16,32.4,5778310,3610416300,1
3395,RLGY,34.27,20160304,3,32.7,7676082,3610416300,1
3396,RLGY,34.27,20160304,3,32.7,7676082,3610416300,1
3397,RLGY,47.7,20130315,12,47.41,4266300,3610416300,1
3398,WCG,65.35,20120713,3,59.16,11099000,9721281753,1
3399,WCG,60.55,20120203,1,57.7,2995400,9721281753,1
3400,WCG,31.51,20110204,6,30.13,2547100,9721281753,1
3401,WCG,30.72,20100319,4,29.04,4133500,9721281753,1
3402,WCG,14.53,20090417,2,13.55,3093500,9721281753,1
3403,WCG,8.37,20090313,1,6.61,3230300,9721281753,1
3404,WCG,8.96,20081128,1,7.62,3135300,9721281753,1
3405,WCG,8.96,20081128,1,7.62,3135300,9721281753,1
3406,WCG,36.16,20080725,2,31.59,7648400,9721281753,1
3407,WCG,42.52,20080418,4,40.4,3936900,9721281753,1
3408,THR,19.09,20161230,26,19.56,413244,781476348,0
3409,DCO,32.15,20170512,1,34.5,510237,320247790,1
3410,DCO,22.65,20151023,4,20.15,204854,320247790,1
3411,DCO,25.44,20150814,26,24.09,244166,320247790,0
3412,DCO,30.96,20150410,21,25.25,528157,320247790,1
3413,DCO,24.2,20130719,4,22.79,366000,320247790,1
3414,DCO,18.92,20130322,3,17.36,334600,320247790,1
3415,DCO,14.03,20121109,3,13.96,219800,320247790,1
3416,DCO,13.46,20111209,2,12.66,322600,320247790,1
3417,DCO,21.72,20110708,5,20.89,183000,320247790,1
3418,DCO,25.45,20110408,14,24.08,720100,320247790,1
3419,DCO,19.57,20100305,3,17.6,398700,320247790,1
3420,DCO,20.19,20081031,1,15.0,1553300,320247790,1
3421,DCO,20.19,20081031,1,15.0,1553300,320247790,1
3422,DCO,19.15,20091113,26,18.77,159100,320247790,0
3423,DCO,26.94,20080718,2,25.86,537300,320247790,1
3424,DCO,32.38,20080425,5,27.71,422500,320247790,1
3425,DCO,32.38,20080425,14,27.71,422500,320247790,1
3426,CPT,23.3,20090313,1,17.56,13190400,7940406252,1
3427,CPT,23.3,20090313,1,17.56,13190400,7940406252,1
3428,CPT,32.09,20081219,5,28.7,10358900,7940406252,1
3429,CPT,67.07,20110729,1,68.54,3057900,7940406252,1
3430,MDP,28.81,20090724,2,27.09,2772000,2968727510,1
3431,MDP,16.14,20081128,1,12.55,2218300,2968727510,1
3432,MDP,18.82,20090116,9,18.13,3748000,2968727510,1
3433,MDP,28.27,20080808,4,25.51,3657300,2968727510,1
3434,MDP,20.3,20081010,26,24.74,4839600,2968727510,0
3435,MDP,25.16,20080718,26,24.36,5122100,2968727510,0
3436,MET,54.92,20150807,2,55.85,20577760,56666315743,1
3437,MET,32.9,20120106,6,32.07,36334800,56666315743,1
3438,MET,38.86,20120217,19,37.39,47650700,56666315743,1
3439,MET,32.9,20120106,26,32.07,36334800,56666315743,0
3440,MET,35.5,20090508,4,27.76,87871000,56666315743,1
3441,MET,17.74,20090313,1,11.76,111797700,56666315743,1
3442,MET,28.76,20081128,1,19.52,50107200,56666315743,1
3443,MET,37.41,20081219,15,30.94,63684800,56666315743,1
3444,SNR,10.55,20160408,4,10.26,1635436,622688427,1
3445,SNR,10.55,20160408,12,10.26,1635436,622688427,1
3446,SNR,9.86,20151231,26,10.05,3052211,622688427,0
3447,PCG,67.14,20170413,1,67.01,6096324,22603738096,1
3448,PCG,67.14,20170413,1,67.01,6096324,22603738096,1
3449,KST,7.5,20081017,1,6.35,90113,54042970,1
3450,RYI,11.85,20170317,1,9.7,2115559,466967692,1
3451,RYI,11.9,20161111,1,9.1,2173874,466967692,1
3452,RYI,11.9,20161111,1,9.1,2173874,466967692,1
3453,RYI,6.6,20160415,1,5.72,926282,466967692,1
3454,RYI,4.68,20160304,3,3.67,864836,466967692,1
3455,RYI,5.46,20160401,16,4.79,591396,466967692,1
3456,RYI,7.8,20150508,1,5.55,1576227,466967692,1
3457,RYI,7.32,20150327,11,6.14,500633,466967692,1
3458,RYI,9.06,20150605,26,8.34,382762,466967692,1
3459,RYI,9.85,20141226,26,10.79,223222,466967692,0
3460,RYI,13.55,20161125,1,12.8,978154,466967692,1
3461,VALE,2.63,20160212,3,2.53,102475401,70389204096,1
3462,VALE,2.63,20160212,3,2.53,102475401,70389204096,1
3463,VALE,4.38,20160304,8,2.85,275185914,70389204096,1
3464,VALE,5.48,20151009,1,4.54,166446974,70389204096,1
3465,VALE,7.92,20150424,3,5.91,226987804,70389204096,1
3466,VALE,5.85,20150702,26,6.06,99581579,70389204096,0
3467,VALE,11.02,20141003,26,10.76,157334257,70389204096,0
3468,VALE,30.67,20100305,4,28.2,132881000,70389204096,1
3469,VALE,29.03,20091231,12,29.27,44270600,70389204096,1
3470,VALE,11.93,20081212,1,10.13,204132300,70389204096,1
3471,VALE,11.94,20081128,1,10.33,119437600,70389204096,1
3472,PKD,1.75,20170331,1,1.45,6456399,188899508,1
3473,PKD,2.25,20161202,4,2.15,3606835,188899508,1
3474,PKD,1.49,20160226,2,1.23,3197734,188899508,1
3475,PKD,2.02,20160304,9,1.53,4880831,188899508,1
3476,PKD,3.23,20150828,3,2.59,5296453,188899508,1
3477,PKD,3.23,20150828,3,2.59,5296453,188899508,1
3478,PKD,3.6,20150402,3,3.3,2049951,188899508,1
3479,PKD,3.22,20141219,1,2.58,8384935,188899508,1
3480,PKD,3.6,20150402,26,3.3,2049951,188899508,0
3481,PKD,3.31,20150206,26,2.79,4496755,188899508,0
3482,PKD,5.07,20130104,5,4.37,2561500,188899508,1
3483,PKD,4.36,20121207,3,4.22,2147000,188899508,1
3484,PKD,6.87,20111202,5,6.25,7023000,188899508,1
3485,PKD,6.53,20110708,8,5.87,6821000,188899508,1
3486,PKD,5.23,20110225,3,4.68,7306700,188899508,1
3487,PKD,4.65,20101223,6,4.37,2666200,188899508,1
3488,PKD,5.58,20100409,9,5.04,3950100,188899508,1
3489,PKD,5.71,20090918,2,4.77,6788000,188899508,1
3490,PKD,2.54,20090409,1,2.08,5464200,188899508,1
3491,PKD,1.64,20090313,1,1.4,3908900,188899508,1
3492,PKD,2.12,20090403,7,2.02,3383200,188899508,1
3493,PKD,1.55,20090220,26,1.81,4284800,188899508,0
3494,PKD,8.17,20080502,4,8.14,7294400,188899508,1
3495,PKD,7.06,20080404,2,6.47,6304800,188899508,1
3496,HUN,15.62,20160715,2,14.6,15814126,8337881498,1
3497,HUN,12.28,20160311,4,12.08,21519935,8337881498,1
3498,HUN,12.75,20151009,1,10.71,37287108,8337881498,1
3499,HUN,13.5,20160401,26,13.0,17657923,8337881498,0
3500,HUN,22.6,20150612,26,23.2,6311182,8337881498,0
3501,HUN,19.0,20150731,26,18.63,34716828,8337881498,0
3502,HUN,24.2,20140411,6,25.38,19365200,8337881498,1
3503,HUN,13.85,20120203,3,12.55,34032400,8337881498,1
3504,HUN,11.07,20111202,1,10.01,17801700,8337881498,1
3505,HUN,11.47,20120120,26,10.92,23266800,8337881498,0
3506,HUN,9.7,20111216,26,10.03,16937100,8337881498,0
3507,HUN,15.77,20101203,3,14.29,27903200,8337881498,1
3508,HUN,9.88,20100723,3,9.22,13835300,8337881498,1
3509,HUN,11.54,20100924,23,10.79,24073400,8337881498,1
3510,HUN,4.12,20090409,2,3.74,13606200,8337881498,1
3511,HUN,3.01,20090313,1,2.3,21365900,8337881498,1
3512,HUN,3.06,20090320,26,3.09,17657100,8337881498,0
3513,HUN,13.25,20080718,3,12.03,16284400,8337881498,1
3514,HUN,10.1,20081031,26,12.39,36060500,8337881498,0
3515,HUN,19.77,20170120,1,20.26,7780305,8337881498,1
3516,MTR,12.35,20161021,5,8.943,90015,34942313,1
3517,MTR,8.2001,20160401,5,7.0,48018,34942313,1
3518,MTR,7.01,20151224,1,5.7,71373,34942313,1
3519,MTR,11.9717,20150828,1,8.98,112481,34942313,1
3520,MTR,9.0953,20151120,26,8.65,48015,34942313,0
3521,MTR,11.9,20150807,26,12.37,26697,34942313,0
3522,MTR,19.13,20150508,26,20.01,27502,34942313,0
3523,MTR,30.14,20140822,3,28.35,59398,34942313,1
3524,MTR,29.66,20140425,2,26.25,154640,34942313,1
3525,MTR,26.47,20140404,7,26.04,64033,34942313,1
3526,MTR,34.2595,20120629,5,30.71,22030,34942313,1
3527,MTR,42.608,20120203,2,41.45,33545,34942313,1
3528,MTR,43.5,20100409,3,42.31,31462,34942313,1
3529,MTR,41.62,20100219,10,41.22,17548,34942313,1
3530,MTR,33.46,20090918,2,34.6,34008,34942313,1
3531,MTR,26.668000000000006,20090320,2,24.53,21354,34942313,1
3532,MTR,33.46,20090918,26,34.6,34008,34942313,1
3533,MTR,22.774,20090227,26,24.46,60955,34942313,0
3534,MTR,29.0,20090213,26,34.3,23072,34942313,0
3535,MTR,40.55,20100212,1,38.66,21818,34942313,1
3536,BXMX,11.28,20090102,6,10.28,694917,1486007778,1
3537,BXMX,11.09,20081017,1,10.25,669673,1486007778,1
3538,BXMX,12.32,20091113,26,12.08,387468,1486007778,0
3539,BXMX,13.19,20080926,26,13.4,738915,1486007778,0
3540,HIG,40.18,20160129,2,38.66,15571373,19994082182,1
3541,HIG,17.91,20111202,1,16.08,34505300,19994082182,1
3542,HIG,19.19,20111021,7,18.27,40407000,19994082182,1
3543,HIG,17.57,20120127,26,18.56,42371400,19994082182,0
3544,HIG,30.8,20110218,4,29.77,26368800,19994082182,1
3545,HIG,26.78,20100115,2,26.42,53538800,19994082182,1
3546,HIG,7.04,20090313,1,3.48,166760600,19994082182,1
3547,HIG,7.04,20090313,2,3.48,166760600,19994082182,1
3548,HIG,8.45,20081128,1,5.71,62795000,19994082182,1
3549,HIG,66.72,20080808,4,63.32,14741100,19994082182,1
3550,SB,1.37,20170113,2,1.31,1036910,377679354,1
3551,SB,1.37,20170113,2,1.31,1036910,377679354,1
3552,SB,1.49,20161111,1,1.23,906704,377679354,1
3553,SB,0.5258,20160212,1,0.42,1439669,377679354,1
3554,SB,0.4274,20160122,1,0.38,2824103,377679354,1
3555,SB,0.645,20160219,6,0.55,1676514,377679354,1
3556,SB,3.66,20151009,1,3.0,1347822,377679354,1
3557,SB,3.89,20150717,5,3.46,1799544,377679354,1
3558,SB,3.81,20150424,6,3.5,1341954,377679354,1
3559,SB,3.57,20150501,26,3.77,1580707,377679354,0
3560,SB,3.55,20150306,26,3.75,2172360,377679354,0
3561,SB,3.84,20150102,26,4.07,2305942,377679354,0
3562,SB,8.93,20131213,1,7.77,4346200,377679354,1
3563,SB,7.74,20131101,3,7.37,1853600,377679354,1
3564,SB,5.62,20130816,4,4.99,1404100,377679354,1
3565,SB,6.58,20111014,1,5.81,435200,377679354,1
3566,SB,5.99,20120803,26,6.09,441000,377679354,0
3567,SB,8.02,20100416,4,7.71,1875400,377679354,1
3568,SB,8.58,20091113,1,7.1,632900,377679354,1
3569,SB,8.58,20091113,2,7.1,632900,377679354,1
3570,SB,4.8899,20090501,1,4.02,476200,377679354,1
3571,SB,5.26,20081212,3,4.0,1076300,377679354,1
3572,SB,6.55,20120817,26,6.14,1049700,377679354,0
3573,STI,32.53,20110211,4,31.68,22824000,33265202881,1
3574,STI,16.97,20090605,1,13.09,216704200,33265202881,1
3575,STI,12.03,20090227,1,7.75,164859500,33265202881,1
3576,STI,12.03,20090227,1,7.75,164859500,33265202881,1
3577,STI,45.42,20080905,1,43.36,30485500,33265202881,1
3578,WLK,59.61,20151009,5,55.02,6150117,14183744127,1
3579,WLK,54.05,20151211,26,57.49,3325743,14183744127,0
3580,WLK,104.44,20130920,2,104.41,1650600,14183744127,1
3581,WLK,53.87,20120113,4,42.91,5457600,14183744127,1
3582,WLK,53.87,20120113,11,42.91,5457600,14183744127,1
3583,WLK,45.95,20110218,2,43.62,1682500,14183744127,1
3584,WLK,22.75,20100305,3,20.64,1461000,14183744127,1
3585,WLK,25.15,20090724,1,21.59,1613700,14183744127,1
3586,WLK,16.88,20081128,1,13.42,1190400,14183744127,1
3587,WLK,16.75,20080725,3,14.86,1882000,14183744127,1
3588,WLK,15.83,20080404,1,13.05,3002000,14183744127,1
3589,WLK,21.94,20080201,2,17.13,1780100,14183744127,1
3590,IMAX,35.54,20150220,2,34.6,5192605,1301574716,1
3591,IMAX,15.88,20100312,5,14.2,30600463,1301574716,1
3592,IMAX,3.37,20081219,4,2.85,931522,1301574716,1
3593,IMAX,4.01,20081226,10,3.4,1070681,1301574716,1
3594,IMAX,35.54,20150220,1,34.6,5192605,1301574716,1
3595,RF,7.84,20110204,6,6.95,140753600,22225053806,1
3596,RF,7.0,20101231,4,6.73,62899800,22225053806,1
3597,RF,7.34,20100312,5,6.82,136736500,22225053806,1
3598,RF,4.42,20090731,1,3.71,195215100,22225053806,1
3599,RF,3.42,20090227,1,3.1,156462700,22225053806,1
3600,RF,4.2,20090206,1,3.45,140676400,22225053806,1
3601,RF,11.09,20080905,2,10.38,85653400,22225053806,1
3602,RF,10.11,20080718,1,8.68,206651200,22225053806,1
3603,RF,22.79,20080125,1,18.94,42784800,22225053806,1
3604,TRN,19.0,20160311,2,17.0,15706103,5541620149,1
3605,TRN,18.94,20160617,26,18.41,12011776,5541620149,0
3606,TRN,27.17,20151009,1,23.28,13313249,5541620149,1
3607,TRN,27.07,20151030,26,27.55,12551415,5541620149,0
3608,TRN,29.79,20150213,4,28.81,10520600,5541620149,1
3609,TRN,32.87,20150220,26,29.85,17221590,5541620149,0
3610,TRN,50.3,20140919,13,47.37,15407600,5541620149,1
3611,TRN,26.53,20111014,2,23.92,3188400,5541620149,1
3612,TRN,24.72,20110826,1,22.08,5605700,5541620149,1
